CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,ProductDensity,EngagementProductInteraction,AgeTenureInteraction,IsZeroBalance,ProductsPerCreditCard,Exited
758.0,Spain,Male,62,2.0,120536.96,2,1,0,1657.96,72.6581472729903,0.6666666666666666,0,186.0,0,1.0,0
717.0,France,Male,56,6.0,177951.9,2,1,1,70664.31,2.5182356095232583,0.2857142857142857,2,392.0,0,1.0,0
496.0,Spain,Male,61,8.0,0.0,1,0,1,39834.14,0.0,0.1111111111111111,1,549.0,1,1.0,0
664.0,Germany,Male,67,2.0,63128.8,2,1,1,160700.53,0.39283260090927574,0.6666666666666666,2,201.0,0,1.0,0
718.0,Spain,Female,78,2.0,19451.57,1,0,1,124802.22,0.15585791776846783,0.3333333333333333,1,234.0,0,1.0,0
636.0,France,Male,40,8.0,45589.89,2,0,1,80922.23,0.5633720997048685,0.2222222222222222,2,360.0,0,2.0,0
503.0,France,Male,43,4.0,0.0,2,1,1,161524.82,0.0,0.4,2,215.0,1,1.0,0
688.0,France,Female,56,3.0,75430.73,1,0,0,37667.69,2.0024781854638425,0.25,0,224.0,0,1.0,0
558.0,Spain,Male,53,0.0,0.0,1,0,1,15796.76,0.0,1.0,1,53.0,1,1.0,0
676.0,France,Female,68,0.0,0.0,2,1,1,165813.2,0.0,2.0,2,68.0,1,1.0,0
627.0,France,Male,46,4.0,0.0,1,0,1,68434.81,0.0,0.2,1,230.0,1,1.0,0
558.0,Spain,Male,48,7.0,260000.0,1,0,1,59184.62,4.392958965370305,0.125,1,384.0,0,1.0,0
452.0,Spain,Male,69,6.0,0.0,2,1,1,84544.08,0.0,0.2857142857142857,2,483.0,1,1.0,0
737.0,France,Male,49,0.0,0.0,2,0,0,53756.55,0.0,2.0,0,49.0,1,2.0,0
620.0,France,Male,47,0.0,0.0,2,1,1,160921.15,0.0,2.0,2,47.0,1,1.0,0
614.0,France,Male,35,4.0,74741.59,2,0,1,158235.15,0.47234206595648337,0.4,2,175.0,0,2.0,0
841.0,Germany,Male,60,0.0,167078.81,1,1,1,1778.32,93.90037205224468,1.0,1,60.0,0,0.5,1
642.0,France,Male,47,0.0,73828.33,1,1,0,14870.52,4.964410497380228,1.0,0,47.0,0,0.5,0
651.0,Germany,Female,52,7.0,86538.53,2,1,0,167698.2,0.5160342446475594,0.25,0,416.0,0,1.0,0
650.0,Germany,Female,64,0.0,28462.31,1,0,1,177172.76,0.16064630563803578,1.0,1,64.0,0,1.0,0
661.0,France,Male,60,10.0,111892.31,1,1,1,119574.55,0.9357457272828767,0.09090909090909091,1,660.0,0,0.5,0
805.0,Germany,Male,32,8.0,192852.95,3,1,0,10808.98,17.84026889966494,0.3333333333333333,0,288.0,0,1.5,1
598.0,Germany,Female,57,7.0,197127.59,2,1,1,70389.26,2.800495267385005,0.25,2,456.0,0,1.0,0
722.0,France,Female,68,2.0,148057.04,1,0,0,193928.13,0.763459517402053,0.3333333333333333,0,204.0,0,1.0,1
711.0,France,Female,69,0.0,0.0,2,0,0,141008.38,0.0,2.0,0,69.0,1,2.0,0
572.0,France,Female,44,2.0,0.0,1,1,1,54536.11,0.0,0.3333333333333333,1,132.0,1,0.5,0
383.0,Germany,Male,52,8.0,0.0,2,0,1,20936.85,0.0,0.2222222222222222,2,468.0,1,2.0,0
367.0,Germany,Female,46,1.0,81453.91,1,0,1,16837.79,4.837278094209857,0.5,1,92.0,0,1.0,1
720.0,Germany,Male,51,8.0,117891.03,1,1,1,42378.71,2.7817800074611174,0.1111111111111111,1,459.0,0,0.5,0
535.0,France,Female,60,8.0,0.0,2,1,0,144827.37,0.0,0.2222222222222222,0,540.0,1,1.0,1
528.0,France,Male,37,5.0,137577.19,2,1,1,86888.85,1.583351680317091,0.3333333333333333,2,222.0,0,1.0,0
755.0,Spain,Female,59,10.0,108810.74,1,1,1,16953.74,6.41771799508574,0.09090909090909091,1,649.0,0,0.5,0
737.0,Germany,Male,71,10.0,109461.74,1,1,0,193516.46,0.5656427073815459,0.09090909090909091,0,781.0,0,0.5,0
668.0,France,Female,47,6.0,0.0,4,0,0,70856.49,0.0,0.5714285714285714,0,329.0,1,4.0,1
678.0,Germany,Male,60,2.0,66661.53,2,1,1,99454.1,0.6702675880874887,0.6666666666666666,2,180.0,0,1.0,0
492.0,Germany,Female,45,1.0,119187.98,2,1,0,157096.01,0.7586903149843526,1.0,0,90.0,0,1.0,0
691.0,Germany,Male,64,6.0,51826.82,2,0,0,176406.57,0.2937902268026253,0.2857142857142857,0,448.0,0,2.0,1
593.0,France,Female,73,8.0,0.0,2,1,1,123107.67,0.0,0.2222222222222222,2,657.0,1,1.0,0
649.0,France,Female,38,5.0,166730.95,1,1,1,168147.18,0.9915715412441575,0.16666666666666666,1,228.0,0,0.5,0
665.0,Spain,Female,55,6.0,85311.56,2,1,0,148414.93,0.5748140378192557,0.2857142857142857,0,385.0,0,1.0,0
638.0,Germany,Male,63,8.0,133822.91,2,1,0,131562.96,1.0171699757289154,0.2222222222222222,0,567.0,0,1.0,1
566.0,Spain,Male,58,8.0,0.0,2,1,0,98601.8,0.0,0.2222222222222222,0,522.0,1,1.0,0
632.0,France,Female,61,2.0,98542.85,1,1,0,63769.27,1.5452788580007581,0.3333333333333333,0,183.0,0,0.5,0
637.0,France,Male,67,3.0,77376.62,2,1,1,89018.08,0.8692138808893554,0.5,2,268.0,0,1.0,0
741.0,France,Male,48,6.0,90522.74,2,1,0,155682.3,0.581454401339129,0.2857142857142857,0,336.0,0,1.0,0
677.0,Spain,Female,55,8.0,44124.57,2,1,1,84048.31,0.5249843217035334,0.2222222222222222,2,495.0,0,1.0,0
735.0,France,Female,61,4.0,0.0,2,1,1,38323.06,0.0,0.4,2,305.0,1,1.0,0
522.0,Spain,Male,77,10.0,0.0,2,1,1,59238.66,0.0,0.18181818181818182,2,847.0,1,1.0,0
635.0,Germany,Female,45,1.0,90248.2,1,1,1,44499.29,2.0280362217864196,0.5,1,90.0,0,0.5,0
773.0,Germany,Female,65,8.0,0.0,2,0,1,49323.76,0.0,0.2222222222222222,2,585.0,1,2.0,0
766.0,Spain,Male,45,4.0,91773.02,4,0,0,9665.82,9.493610101357014,0.8,0,225.0,0,4.0,0
547.0,Germany,Male,51,5.0,79195.29,1,0,0,194351.4,0.4074829536450283,0.16666666666666666,0,306.0,0,1.0,0
840.0,France,Female,68,2.0,36512.16,1,1,1,121554.27,0.3003749652318653,0.3333333333333333,1,204.0,0,0.5,0
773.0,Spain,Female,37,1.0,0.0,1,0,0,64259.35,0.0,0.5,0,74.0,1,1.0,1
668.0,France,Male,36,9.0,0.0,2,0,1,69116.06,0.0,0.2,2,360.0,1,2.0,0
742.0,Germany,Male,60,5.0,121077.85,2,1,1,188877.89,0.6410343156929819,0.3333333333333333,2,360.0,0,1.0,0
462.0,Spain,Male,65,3.0,66899.77,2,1,0,55213.93,1.2116246457253501,0.5,0,260.0,0,1.0,0
611.0,France,Male,66,3.0,98574.37,2,0,1,163295.79,0.603651608828318,0.5,2,264.0,0,2.0,0
636.0,France,Male,73,7.0,40951.64,1,1,1,51270.25,0.7987252114976717,0.125,1,584.0,0,0.5,0
531.0,France,Male,38,8.0,117497.29,1,1,0,4076.13,28.81862731872665,0.1111111111111111,0,342.0,0,0.5,0
530.0,Spain,Female,39,8.0,92888.13,1,1,0,4876.99,19.042296109668122,0.1111111111111111,0,351.0,0,0.5,0
576.0,Germany,Female,63,7.0,53472.92,2,0,1,36385.64,1.469575646446058,0.25,2,504.0,0,2.0,0
684.0,Germany,Male,83,0.0,0.0,2,0,0,45142.2,0.0,2.0,0,83.0,1,2.0,0
516.0,France,Male,54,9.0,73737.92,2,0,1,147522.03,0.4998400588708082,0.2,2,540.0,0,2.0,0
551.0,Spain,Female,61,9.0,47135.15,1,1,1,66521.01,0.7085647291776062,0.1,1,610.0,0,0.5,0
542.0,Germany,Male,52,7.0,152172.62,1,1,0,45478.27,3.345977628928521,0.125,0,416.0,0,0.5,1
592.0,France,Female,71,6.0,0.0,2,1,1,111473.42,0.0,0.2857142857142857,2,497.0,1,1.0,0
710.0,France,Female,84,8.0,107851.16,1,1,0,30402.0,3.5473854553826927,0.1111111111111111,0,756.0,0,0.5,1
625.0,Spain,Female,43,10.0,0.0,2,0,1,82004.48,0.0,0.18181818181818182,2,473.0,1,2.0,0
360.0,France,Male,59,0.0,0.0,1,0,1,116327.21,0.0,1.0,1,59.0,1,1.0,0
726.0,France,Female,60,7.0,78780.12,2,0,1,64247.8,1.2261726289051311,0.25,2,480.0,0,2.0,0
553.0,Spain,Female,43,6.0,50077.33,1,0,0,37024.95,1.352492778713308,0.14285714285714285,0,301.0,0,1.0,0
648.0,France,Female,53,10.0,0.0,2,1,1,124630.36,0.0,0.18181818181818182,2,583.0,1,1.0,0
533.0,Germany,Female,56,4.0,110396.69,2,1,0,12494.28,8.835071322931539,0.4,0,280.0,0,1.0,0
569.0,France,Female,56,7.0,104014.16,2,1,1,50463.44,2.0611377040942096,0.25,2,448.0,0,1.0,0
647.0,France,Female,62,1.0,0.0,1,1,0,13851.95,0.0,0.5,0,124.0,1,0.5,0
695.0,Germany,Male,73,6.0,61658.05,2,0,0,3877.23,15.898502667453968,0.2857142857142857,0,511.0,0,2.0,0
845.0,France,Male,54,2.0,0.0,1,1,1,31097.56,0.0,0.3333333333333333,1,162.0,1,0.5,0
717.0,France,Female,71,2.0,0.0,2,0,0,127208.66,0.0,0.6666666666666666,0,213.0,1,2.0,1
495.0,France,Male,64,4.0,0.0,2,0,1,73628.86,0.0,0.4,2,320.0,1,2.0,0
495.0,France,Female,46,2.0,0.0,1,1,1,124953.59,0.0,0.3333333333333333,1,138.0,1,0.5,0
697.0,Germany,Male,68,8.0,0.0,2,1,0,152629.31,0.0,0.2222222222222222,0,612.0,1,1.0,0
816.0,Spain,Female,55,9.0,112593.86,2,1,0,198065.68,0.568464418144435,0.2,0,550.0,0,1.0,0
521.0,France,Male,52,0.0,70066.05,2,1,1,17570.19,3.987552920433961,2.0,2,52.0,0,1.0,0
547.0,France,Male,77,2.0,162820.98,1,1,1,199726.62,0.8152151415012105,0.3333333333333333,1,231.0,0,0.5,0
584.0,France,Male,47,8.0,36902.52,1,1,1,123657.73,0.29842227879907873,0.1111111111111111,1,423.0,0,0.5,0
755.0,Spain,Male,30,7.0,0.0,2,1,0,167881.78,0.0,0.25,0,240.0,1,1.0,0
517.0,Germany,Male,46,5.0,92376.74,1,1,1,30812.92,2.9978899146879074,0.16666666666666666,1,276.0,0,0.5,0
648.0,France,Male,67,6.0,0.0,2,0,1,42143.86,0.0,0.2857142857142857,2,469.0,1,2.0,0
716.0,Germany,Female,48,2.0,0.0,2,1,0,145694.48,0.0,0.6666666666666666,0,144.0,1,1.0,0
620.0,Spain,Female,33,9.0,82389.03,2,1,1,134232.35,0.6137746692606568,0.2,2,330.0,0,1.0,0
444.0,France,Male,57,9.0,73436.04,2,0,1,97532.06,0.7529348510135947,0.2,2,570.0,0,2.0,0
472.0,Spain,Female,78,10.0,63709.81,1,1,0,86470.23,0.7367746474752355,0.09090909090909091,0,858.0,0,0.5,0
524.0,Germany,Female,55,4.0,0.0,2,1,0,6403.39,0.0,0.4,0,275.0,1,1.0,0
700.0,France,Female,67,6.0,175238.13,1,1,0,43447.16,4.0332693030038556,0.14285714285714285,0,469.0,0,0.5,0
805.0,France,Female,56,2.0,0.0,1,1,1,80187.23,0.0,0.3333333333333333,1,168.0,1,0.5,0
732.0,France,Male,58,3.0,0.0,1,1,0,43896.11,0.0,0.25,0,232.0,1,0.5,0
574.0,Spain,Female,63,6.0,0.0,1,0,1,111685.36,0.0,0.14285714285714285,1,441.0,1,1.0,1
645.0,Germany,Male,47,8.0,0.0,1,0,0,23230.56,0.0,0.1111111111111111,0,423.0,1,1.0,0
772.0,France,Male,57,8.0,106424.83,1,0,1,47649.88,2.233428427764608,0.1111111111111111,1,513.0,0,1.0,0
664.0,France,Female,54,5.0,0.0,1,1,1,174970.51,0.0,0.16666666666666666,1,324.0,1,0.5,0
738.0,France,Female,64,5.0,0.0,2,0,0,192971.4,0.0,0.3333333333333333,0,384.0,1,2.0,0
560.0,France,Male,71,5.0,56999.29,2,1,1,72969.94,0.7811231429936355,0.3333333333333333,2,426.0,0,1.0,0
652.0,France,Male,66,2.0,149380.33,1,1,0,87379.61,1.7095363605266658,0.3333333333333333,0,198.0,0,0.5,0
689.0,Germany,Female,49,3.0,60946.46,2,0,0,20231.86,3.0122513574452645,0.5,0,196.0,0,2.0,1
596.0,France,Female,45,8.0,100605.86,2,1,1,49904.37,2.015932553951609,0.2222222222222222,2,405.0,0,1.0,0
652.0,Germany,Female,50,6.0,0.0,1,1,1,66111.98,0.0,0.14285714285714285,1,350.0,1,0.5,1
740.0,France,Male,54,5.0,0.0,2,1,0,132869.36,0.0,0.3333333333333333,0,324.0,1,1.0,0
850.0,France,Male,50,9.0,87202.81,2,1,1,,,0.2,2,500.0,0,1.0,0
710.0,Spain,Female,52,10.0,0.0,2,1,0,156281.38,0.0,0.18181818181818182,0,572.0,1,1.0,0
759.0,France,Male,67,10.0,84310.29,1,1,1,167386.11,0.5036844832317136,0.09090909090909091,1,737.0,0,0.5,0
752.0,France,Male,67,6.0,45779.63,2,1,0,138036.56,0.3316461838357618,0.2857142857142857,0,469.0,0,1.0,0
632.0,France,Female,53,1.0,0.0,2,0,1,76536.19,0.0,1.0,2,106.0,1,2.0,0
608.0,France,Male,70,0.0,113916.31,2,1,1,93814.48,1.2142592032786061,2.0,2,70.0,0,1.0,0
749.0,France,Female,48,3.0,121003.77,2,0,0,165954.81,0.7291324720719329,0.5,0,192.0,0,2.0,0
737.0,Germany,Male,61,2.0,0.0,1,1,1,62335.09,0.0,0.3333333333333333,1,183.0,1,0.5,1
540.0,France,Female,50,6.0,83319.21,1,1,1,77745.17,1.071682502173419,0.14285714285714285,1,350.0,0,0.5,0
562.0,Spain,Female,48,9.0,0.0,2,0,0,183859.08,0.0,0.2,0,480.0,1,2.0,1
558.0,Germany,Female,47,7.0,260000.0,1,0,1,150720.03,1.7250412898584888,0.125,1,376.0,0,1.0,0
765.0,France,Female,45,10.0,54821.22,2,1,1,121405.84,0.45154968204427365,0.18181818181818182,2,495.0,0,1.0,0
678.0,Germany,Female,47,7.0,130090.56,2,1,0,963.31,134.9053312731383,0.25,0,376.0,0,1.0,0
850.0,Germany,Female,54,6.0,160810.08,1,1,1,146419.39,1.0982765446806964,0.14285714285714285,1,378.0,0,0.5,1
688.0,France,Male,62,2.0,81003.88,1,1,0,114295.72,0.7087157006780247,0.3333333333333333,0,186.0,0,0.5,0
527.0,France,Male,41,4.0,104382.27,1,1,0,170639.74,0.6117077902967369,0.2,0,205.0,0,0.5,1
784.0,Spain,Female,32,1.0,0.0,1,0,0,163111.46,0.0,0.5,0,64.0,1,1.0,0
847.0,France,Male,51,2.0,0.0,1,0,0,140539.74,0.0,0.3333333333333333,0,153.0,1,1.0,0
691.0,Germany,Male,78,1.0,85617.03,1,0,1,139189.26,0.6151079105678802,0.5,1,156.0,0,1.0,0
687.0,France,Male,58,9.0,67417.89,1,1,1,50635.84,1.3314000241721247,0.1,1,580.0,0,0.5,0
774.0,Spain,Male,62,5.0,122715.26,1,1,0,65079.91,1.8855799650004892,0.16666666666666666,0,372.0,0,0.5,0
606.0,France,Male,74,9.0,119094.57,2,1,1,134625.08,0.8846322347051925,0.2,2,740.0,0,1.0,0
528.0,France,Male,42,1.0,0.0,1,1,1,45707.1,0.0,0.5,1,84.0,1,0.5,0
711.0,Germany,Male,44,4.0,41932.05,1,0,1,37952.47,1.10482783260661,0.2,1,220.0,0,1.0,0
529.0,France,Female,45,5.0,80696.4,1,1,1,26417.08,3.054589886925923,0.16666666666666666,1,270.0,0,0.5,0
546.0,Spain,Male,57,9.0,0.0,1,0,1,107061.31,0.0,0.1,1,570.0,1,1.0,0
770.0,Spain,Male,69,8.0,0.0,2,1,1,175533.37,0.0,0.2222222222222222,2,621.0,1,1.0,0
738.0,France,Male,46,7.0,71310.13,2,1,0,149494.81,0.4770042050007957,0.25,0,368.0,0,1.0,1
531.0,Spain,Male,45,7.0,0.0,1,0,1,111921.78,0.0,0.125,1,360.0,1,1.0,0
663.0,France,Male,36,9.0,0.0,2,1,1,160463.99,0.0,0.2,2,360.0,1,1.0,0
787.0,France,Male,51,10.0,40225.47,1,1,0,35581.65,1.1304798827518467,0.09090909090909091,0,561.0,0,0.5,0
631.0,France,Male,47,8.0,173532.96,3,1,0,154534.06,1.1229358567563892,0.3333333333333333,0,423.0,0,1.5,0
637.0,Spain,Female,54,8.0,85781.99,1,0,1,65420.38,1.3112225697470767,0.1111111111111111,1,486.0,0,1.0,0
690.0,France,Female,52,10.0,63043.76,2,1,1,160369.34,0.3931135894580008,0.18181818181818182,2,572.0,0,1.0,0
675.0,France,Female,62,6.0,0.0,1,1,1,66777.15,0.0,0.14285714285714285,1,434.0,1,0.5,1
717.0,France,Male,68,1.0,66139.45,1,1,0,109621.79,0.6033366784406783,0.5,0,136.0,0,0.5,0
606.0,Spain,Female,51,3.0,91863.91,1,1,1,183503.58,0.5006082681969029,0.25,1,204.0,0,0.5,0
664.0,Spain,Female,92,4.0,75924.04,2,1,0,162255.13,0.4679270977312228,0.4,0,460.0,0,1.0,1
682.0,France,Male,83,5.0,0.0,2,1,0,194425.1,0.0,0.3333333333333333,0,498.0,1,1.0,0
568.0,France,Female,66,10.0,0.0,1,1,1,11536.78,0.0,0.09090909090909091,1,726.0,1,0.5,0
508.0,Germany,Female,59,1.0,0.0,1,0,0,159260.83,0.0,0.5,0,118.0,1,1.0,0
706.0,Spain,Female,45,4.0,106826.31,2,0,1,194209.06,0.550055491461153,0.4,2,225.0,0,2.0,1
771.0,France,Female,52,5.0,89607.44,1,1,0,98838.37,0.9065966324957353,0.16666666666666666,0,312.0,0,0.5,0
641.0,Germany,Female,58,6.0,71410.58,2,1,0,187517.25,0.38081936024893576,0.2857142857142857,0,406.0,0,1.0,0
723.0,France,Female,73,10.0,0.0,2,0,1,95806.55,0.0,0.18181818181818182,2,803.0,1,2.0,0
629.0,Spain,Female,42,9.0,0.0,2,1,0,119812.91,0.0,0.2,0,420.0,1,1.0,0
808.0,France,Male,90,10.0,37665.03,2,0,0,86523.5,0.4353105767730527,0.18181818181818182,0,990.0,0,2.0,0
597.0,France,Male,78,10.0,78642.88,1,0,0,83359.12,0.9434113098685559,0.09090909090909091,0,858.0,0,1.0,0
632.0,France,Male,70,3.0,56963.75,1,1,1,180645.86,0.31533207939512486,0.25,1,280.0,0,0.5,0
748.0,France,Male,63,5.0,0.0,1,1,0,120157.43,0.0,0.16666666666666666,0,378.0,1,0.5,0
764.0,Germany,Male,64,3.0,0.0,2,1,1,147462.24,0.0,0.5,2,256.0,1,1.0,0
787.0,Spain,Male,47,4.0,73557.4,2,1,1,185095.5,0.3974002749916935,0.4,2,235.0,0,1.0,0
642.0,France,Female,45,2.0,0.0,1,1,1,152148.44,0.0,0.3333333333333333,1,135.0,1,0.5,0
850.0,France,Male,61,8.0,133608.35,2,0,1,67060.52,1.9923251068571066,0.2222222222222222,2,549.0,0,2.0,0
670.0,France,Male,62,6.0,126455.6,2,0,0,187405.12,0.6747677183648005,0.2857142857142857,0,434.0,0,2.0,0
788.0,France,Male,51,5.0,55264.41,1,1,1,187278.06,0.29509123977875584,0.16666666666666666,1,306.0,0,0.5,0
598.0,France,Male,66,6.0,0.0,1,1,0,1121.89,0.0,0.14285714285714285,0,462.0,1,0.5,0
522.0,France,Male,51,2.0,205725.84,1,1,1,129350.48,1.5904405577732856,0.3333333333333333,1,153.0,0,0.5,0
471.0,France,Female,67,10.0,94965.0,2,1,1,8434.6,11.257646166247806,0.18181818181818182,2,737.0,0,1.0,0
645.0,France,Female,46,6.0,0.0,1,1,1,125838.89,0.0,0.14285714285714285,1,322.0,1,0.5,0
693.0,France,Female,65,5.0,89160.75,1,1,1,136002.17,0.6555784692371508,0.16666666666666666,1,390.0,0,0.5,0
579.0,Spain,Male,57,1.0,124906.58,2,1,1,196112.78,0.636908737366645,1.0,2,114.0,0,1.0,0
607.0,France,Male,60,3.0,156601.82,1,1,1,14782.81,10.592791709309035,0.25,1,240.0,0,0.5,0
719.0,Spain,Female,41,1.0,0.0,1,1,1,2865.96,0.0,0.5,1,82.0,1,0.5,0
688.0,France,Male,70,6.0,153188.45,1,1,0,70849.35,2.162141047997646,0.14285714285714285,0,490.0,0,0.5,0
686.0,France,Female,44,8.0,0.0,1,0,1,114033.56,0.0,0.1111111111111111,1,396.0,1,1.0,1
496.0,France,Male,45,9.0,69139.29,1,1,1,93735.31,0.7375934683155332,0.1,1,450.0,0,0.5,0
587.0,France,Male,52,10.0,156351.54,2,1,0,82059.42,1.9053222003981944,0.18181818181818182,0,572.0,0,1.0,0
651.0,France,Male,50,3.0,73130.73,1,1,0,2064.73,35.40188214335852,0.25,0,200.0,0,0.5,1
595.0,France,Male,63,8.0,106603.3,2,1,1,109857.27,0.9703711882591998,0.2222222222222222,2,567.0,0,1.0,0
653.0,Spain,Female,53,4.0,145266.11,2,1,0,96487.63,1.505525676963182,0.4,0,265.0,0,1.0,1
599.0,Germany,Female,65,8.0,61952.19,2,0,0,100040.41,0.6192654621721145,0.2222222222222222,0,585.0,0,2.0,0
634.0,Germany,Male,54,10.0,0.0,2,1,0,171086.88,0.0,0.18181818181818182,0,594.0,1,1.0,0
584.0,Spain,Female,54,5.0,133615.65,2,0,1,110169.14,1.2128118381260111,0.3333333333333333,2,324.0,0,2.0,0
850.0,France,Male,64,8.0,96743.03,2,0,1,180679.46,0.5354371468835092,0.2222222222222222,2,576.0,0,2.0,0
598.0,France,Male,45,2.0,100584.59,2,1,1,186890.45,0.5381979218417964,0.6666666666666666,2,135.0,0,1.0,0
673.0,France,Male,35,6.0,72584.85,2,0,1,113951.0,0.6369774115417018,0.2857142857142857,2,245.0,0,2.0,0
651.0,Germany,Female,62,6.0,134038.25,2,1,1,192866.5,0.6949758253723411,0.2857142857142857,2,434.0,0,1.0,0
686.0,Spain,Male,60,3.0,64308.26,2,1,1,95490.25,0.6734466246907439,0.5,2,240.0,0,1.0,0
628.0,France,Male,34,2.0,75812.38,1,1,1,68272.95,1.1104144406468355,0.3333333333333333,1,102.0,0,0.5,0
719.0,Spain,Male,57,9.0,74143.5,1,1,0,47532.7,1.5598091459322545,0.1,0,570.0,0,0.5,1
750.0,France,Female,46,9.0,0.0,2,0,1,195192.83,0.0,0.2,2,460.0,1,2.0,0
627.0,France,Male,52,0.0,0.0,2,1,1,195583.18,0.0,2.0,2,52.0,1,1.0,0
563.0,Germany,Female,51,3.0,71312.19,1,0,1,119947.98,0.594521020520558,0.25,1,204.0,0,1.0,1
513.0,France,Male,38,2.0,131891.94,2,1,0,128831.99,1.023743530286769,0.6666666666666666,0,114.0,0,1.0,0
683.0,Germany,Male,50,7.0,90498.91,1,1,1,143023.02,0.6327532256469928,0.125,1,400.0,0,0.5,0
780.0,Germany,Female,52,8.0,0.0,1,1,0,160722.22,0.0,0.1111111111111111,0,468.0,1,0.5,0
573.0,France,Male,62,4.0,75991.85,2,1,0,177107.01,0.4290706558105418,0.4,0,310.0,0,1.0,1
611.0,Spain,Female,67,9.0,60740.72,1,1,1,195732.52,0.310323546012967,0.1,1,670.0,0,0.5,0
525.0,Germany,Male,53,9.0,0.0,2,1,1,145882.08,0.0,0.2,2,530.0,1,1.0,0
649.0,France,Male,62,8.0,0.0,2,1,0,58808.13,0.0,0.2222222222222222,0,558.0,1,1.0,0
643.0,France,Male,72,2.0,0.0,1,1,0,160548.66,0.0,0.3333333333333333,0,216.0,1,0.5,0
747.0,Spain,Male,58,10.0,76342.27,1,1,0,,,0.09090909090909091,0,638.0,0,0.5,0
557.0,France,Male,56,0.0,116930.85,2,1,1,70984.7,1.647245149375156,2.0,2,56.0,0,1.0,0
714.0,Spain,Female,45,2.0,0.0,1,1,1,168728.81,0.0,0.3333333333333333,1,135.0,1,0.5,0
674.0,Spain,Male,57,3.0,150466.46,2,1,0,41638.14,3.6135823170219172,0.5,0,228.0,0,1.0,0
715.0,France,Male,49,7.0,0.0,1,1,1,187448.44,0.0,0.125,1,392.0,1,0.5,0
595.0,Germany,Male,42,6.0,69656.65,1,1,0,18014.25,3.866538071911297,0.14285714285714285,0,294.0,0,0.5,1
750.0,France,Female,54,2.0,0.0,2,1,0,182334.15,0.0,0.6666666666666666,0,162.0,1,1.0,0
666.0,Germany,Male,42,2.0,0.0,2,1,0,181421.96,0.0,0.6666666666666666,0,126.0,1,1.0,0
604.0,Germany,Female,47,3.0,0.0,3,0,1,161683.6,0.0,0.75,3,188.0,1,3.0,0
596.0,Germany,Female,59,2.0,36549.81,2,0,1,37071.33,0.9859053908939631,0.6666666666666666,2,177.0,0,2.0,0
652.0,France,Male,45,7.0,110127.33,2,1,1,33235.55,3.313440474417471,0.25,2,360.0,0,1.0,0
718.0,France,Female,52,7.0,95835.96,1,1,0,139783.86,0.6855961368062322,0.125,0,416.0,0,0.5,0
812.0,Germany,Female,43,4.0,48982.18,1,1,0,36047.76,1.3587757248793022,0.2,0,215.0,0,0.5,0
804.0,France,Female,62,0.0,70894.52,2,1,0,132430.59,0.5353293726972546,2.0,0,62.0,0,1.0,1
606.0,France,Male,92,5.0,152165.77,1,0,1,99876.45,1.5235247796174212,0.16666666666666666,1,552.0,0,1.0,1
670.0,France,Female,75,6.0,50257.75,3,1,1,91708.66,0.5480093372933669,0.42857142857142855,3,525.0,0,1.5,1
589.0,Germany,Male,55,6.0,0.0,1,1,1,105740.81,0.0,0.14285714285714285,1,385.0,1,0.5,0
624.0,France,Male,64,6.0,0.0,1,1,1,185423.09,0.0,0.14285714285714285,1,448.0,1,0.5,0
736.0,France,Female,73,1.0,25964.86,2,0,1,51480.77,0.5043505691432133,1.0,2,146.0,0,2.0,1
485.0,Germany,Female,45,6.0,37307.16,1,1,0,179413.35,0.2079385511805494,0.14285714285714285,0,315.0,0,0.5,0
544.0,Spain,Female,65,10.0,97022.11,1,0,0,36863.66,2.6318460552735328,0.09090909090909091,0,715.0,0,1.0,0
689.0,France,Female,46,2.0,198664.25,1,0,0,43784.38,4.5372279514303635,0.3333333333333333,0,138.0,0,1.0,0
418.0,Germany,Male,40,6.0,37835.41,2,1,0,163212.18,0.231815898691515,0.2857142857142857,0,280.0,0,1.0,0
716.0,Germany,Female,65,8.0,75506.56,2,1,0,55794.77,1.353266744056046,0.2222222222222222,0,585.0,0,1.0,1
778.0,Germany,Female,66,3.0,85581.63,1,1,0,120583.42,0.7097237769191078,0.25,0,264.0,0,0.5,1
760.0,Spain,Female,52,0.0,60755.35,2,0,1,116695.74,0.5206259403647436,2.0,2,52.0,0,2.0,0
607.0,Germany,Male,56,9.0,179589.79,3,1,0,65004.9,2.7626690808065115,0.3,0,560.0,0,1.5,0
745.0,Germany,Male,56,8.0,0.0,1,1,1,54196.27,0.0,0.1111111111111111,1,504.0,1,0.5,0
787.0,France,Female,45,7.0,34601.73,1,1,1,105676.65,0.32742713336263635,0.125,1,360.0,0,0.5,1
834.0,France,Male,56,0.0,77301.94,2,1,0,101882.34,0.7587299356303003,2.0,0,56.0,0,1.0,1
547.0,Germany,Male,53,5.0,85355.72,2,1,0,8828.85,9.666723670277523,0.3333333333333333,0,318.0,0,1.0,0
811.0,Germany,Male,55,5.0,120778.37,1,1,1,105892.29,1.1405667913424922,0.16666666666666666,1,330.0,0,0.5,0
601.0,Germany,Female,63,3.0,120198.72,1,1,1,8988.12,13.371578085507814,0.25,1,252.0,0,0.5,1
